 Draw_LOAD2, Draw_LOAD3, Draw_STN01, Draw_STN02, Draw_STN03, Draw_STN04, Draw_STN05, Draw_STN06, Draw_STN07, Draw_STN08, Pin_LOAD2, Pin_LOAD3, Pin_STN01, Pin_STN02, Pin_STN03, Pin_STN04, Pin_STN05, Pin_STN06,Pin_STN07,Pin_STN08
1052.73,1041.35,-496.86,-86.29,-529.74,-58.47,146.6,29.72,219.17,53.93,1003.99,1078.52,-395.77,-89.72,-357.96,-5.73,320.64,152.23,318.51,112.17
1052.8,1041.23,-500.02,-84,-529.17,-58.76,146.6,30,216.88,50.78,1003.5,1078.76,-394.62,-94.88,-355.67,-9.17,323.5,150.8,322.53,113.6
1052.49,1039.52,-496.29,-83.14,-530.32,-59.62,146.03,31.72,221.75,49.63,1003.56,1077.42,-391.76,-93.16,-356.24,-5.44,321.49,151.08,321.09,114.75
1052.61,1039.95,-497.15,-78.84,-527.45,-59.9,146.03,29.14,220.31,52.78,1003.74,1077.6,-393.19,-93.73,-356.81,-14.9,322.07,151.37,320.23,114.18
1051.45,1040.38,-496,-75.69,-530.32,-59.33,146.03,29.43,218.88,52.78,1004.66,1077.79,-392.62,-97.17,-356.81,-15.19,318.92,150.8,320.81,116.47
1052.43,1039.71,-496.86,-84,-532.32,-62.48,146.31,30.29,219.45,50.78,1001.67,1078.82,-392.04,-99.75,-356.24,-10.89,322.93,149.94,320.23,113.6
1050.48,1038.91,-495.72,-83.72,-530.32,-60.19,149.46,29.72,216.88,53.36,1007.04,1078.27,-391.18,-97.74,-357.39,-9.46,322.93,151.66,319.66,115.9
1054.44,1039.77,-494.57,-79.42,-529.74,-54.46,147.46,33.15,219.17,53.93,1007.53,1078.58,-392.04,-96.31,-355.95,-8.31,324.07,150.51,319.95,114.18
1047.24,1039.28,-495.72,-82.57,-533.18,-56.75,146.03,31.72,220.03,52.21,1003.38,1079.25,-392.9,-97.74,-356.53,-10.6,328.95,149.08,320.81,114.18
1052.98,1039.28,-498.58,-81.71,-532.9,-55.61,145.45,32.58,218.88,51.92,1002.52,1079.25,-392.04,-93.73,-356.53,-7.45,324.65,147.64,319.95,112.17
1048.03,1040.26,-495.14,-83.43,-533.76,-52.45,146.89,32.01,216.3,53.07,1004.11,1076.69,-391.76,-95.74,-356.81,-7.45,320.35,154.24,319.09,114.75
1051.82,1037.69,-496.29,-80.56,-531.75,-55.03,151.76,29.43,217.74,55.65,1004.72,1078.88,-392.33,-97.74,-355.67,-9.74,321.78,150.8,319.66,113.89
1047.24,1038.06,-494.57,-80.56,-533.76,-54.75,147.75,29.14,219.74,50.78,1003.44,1076.81,-392.04,-98.32,-355.38,-12.04,323.21,150.8,317.66,116.47
1051.57,1039.34,-491.99,-82.86,-531.75,-52.45,145.17,31.72,217.16,54.79,1002.52,1078.4,-390.04,-95.16,-356.81,-10.89,321.49,156.53,315.36,112.74
1049.5,1041.96,-494,-83.14,-530.89,-57.04,145.74,31.72,219.17,52.5,1003.31,1076.57,-397.49,-93.73,-356.81,-12.89,320.06,159.97,320.23,113.03
1050.96,1037.88,-492.57,-82,-532.32,-53.89,146.6,38.31,222.61,53.36,1002.46,1080.17,-386.03,-99.46,-355.09,-15.19,320.35,150.51,317.08,113.89
1050.78,1037.88,-491.13,-82.28,-532.61,-54.46,146.89,27.71,217.16,50.49,1002.03,1078.15,-391.18,-92.87,-355.95,-17.19,320.64,145.64,314.22,114.75
1050.11,1036.96,-490.85,-83.43,-531.75,-54.75,145.17,28.28,215.44,51.35,1002.4,1078.21,-396.91,-96.6,-355.67,-17.48,322.35,151.66,317.94,114.18
1050.05,1039.4,-498.01,-79.42,-530.03,-59.33,143.73,30.57,222.61,55.07,1003.13,1077.79,-394.05,-100.03,-355.67,-17.19,322.64,149.65,311.35,113.89
1050.42,1037.33,-495.43,-81.42,-530.89,-54.75,144.02,30.29,224.04,51.92,1002.95,1077.42,-390.04,-94.3,-355.09,-14.9,320.92,153.09,316.22,117.04
1049.44,1037.57,-493.42,-75.41,-530.89,-53.31,147.17,29.14,216.02,53.64,1002.4,1076.87,-393.48,-90.58,-357.39,-15.76,322.07,149.08,315.94,117.33
1050.23,1036.72,-491.99,-81.71,-529.74,-56.46,146.6,31.72,208.85,54.5,1003.19,1077.05,-392.9,-98.6,-355.95,-14.04,320.92,150.22,317.08,112.46
1049.8,1037.14,-493.14,-80.85,-533.18,-55.61,141.73,30.86,218.88,54.5,1002.95,1077.3,-390.9,-95.16,-356.24,-11.75,321.78,150.22,317.37,112.17
1049.26,1037.63,-493.14,-75.12,-529.17,-55.89,145.74,28,219.17,58.8,1001.91,1077.42,-392.04,-98.89,-358.24,-17.19,320.92,151.94,316.8,107.59
1049.26,1036.84,-493.42,-79.42,-528.6,-54.75,145.74,31.43,218.88,53.07,1002.76,1076.99,-392.04,-99.46,-350.79,-21.2,321.78,150.22,315.94,113.03
1049.26,1037.51,-491.13,-81.71,-515.42,-53.6,147.17,30,218.59,56.51,1000.81,1077.18,-392.33,-98.6,-355.09,-18.91,319.78,152.8,317.37,113.6
1048.4,1036.41,-491.42,-83.43,-527.45,-59.04,146.89,28.28,218.31,58.8,1003.31,1076.32,-391.76,-99.75,-355.38,-8.6,321.21,149.08,317.94,113.6
1049.13,1037.14,-490.85,-82.57,-529.74,-53.89,146.31,29.43,215.73,57.08,1005.27,1076.2,-392.9,-99.46,-355.67,-13.18,321.21,150.8,317.37,114.75
1048.28,1037.08,-492.85,-81.71,-526.88,-47.3,149.75,30.57,217.45,51.92,1004.72,1077.42,-390.04,-99.46,-354.81,-14.9,322.93,149.65,316.22,113.03
1048.03,1036.41,-491.99,-82,-535.48,-59.62,145.17,32.01,218.02,51.06,1001.97,1075.59,-390.04,-96.02,-357.1,-14.04,321.21,150.8,317.08,111.88
1045.47,1036.59,-490.27,-82.28,-528.6,-58.47,151.47,31.15,215.73,52.78,1003.13,1076.02,-392.9,-93.73,-357.96,-12.61,319.2,152.52,317.94,111.88
1050.48,1036.47,-490.56,-82,-529.74,-53.89,144.88,28,219.45,51.06,1001.36,1075.89,-390.9,-94.88,-358.53,-14.61,321.78,152.8,318.51,111.6
1053.65,1036.47,-493.42,-81.14,-528.6,-56.18,145.45,29.14,219.17,51.06,1003.99,1078.95,-389.46,-94.88,-356.24,-14.33,319.49,151.94,316.22,115.04
1047.06,1037.33,-490.56,-81.71,-527.74,-52.74,151.18,27.71,216.59,53.36,1000.87,1074,-388.89,-98.6,-358.24,-15.47,321.78,150.51,316.8,113.6
1049.26,1034.34,-491.13,-80.28,-528.03,-53.03,147.75,17.39,217.45,52.21,994.83,1076.26,-395.2,-91.72,-357.1,-13.75,318.34,150.8,316.8,111.88
1047.79,1040.5,-489.41,-83.14,-528.03,-57.04,146.03,28.28,220.03,52.21,1002.52,1076.2,-394.05,-89.72,-357.39,-13.18,321.21,150.51,317.37,111.88
1043.95,1035.43,-492.28,-80.56,-527.74,-56.46,145.17,25.42,220.31,51.35,1001.67,1075.16,-391.76,-93.16,-358.24,-14.04,319.2,149.94,319.09,110.45
1040.77,1035.19,-490.56,-82.57,-528.03,-57.04,149.18,29.14,220.6,53.07,1002.34,1077.6,-390.61,-89.15,-357.39,-17.19,320.06,151.94,316.8,113.6
1043.82,1034.34,-490.56,-73.97,-529.17,-55.61,147.46,25.99,219.17,54.5,1002.83,1075.22,-391.47,-93.16,-358.82,-14.33,318.63,149.65,316.22,111.02
1045.96,1035.49,-487.98,-75.69,-528.03,-56.75,146.31,28.28,219.17,51.92,1002.28,1076.02,-388.89,-96.02,-358.53,-13.18,320.06,149.65,315.65,112.74
1046.57,1035.37,-493.14,-76.55,-529.74,-53.6,146.03,29.14,217.74,46.76,1002.4,1075.47,-389.75,-97.17,-358.53,-15.47,318.34,150.22,316.51,113.03
1045.23,1032.08,-489.99,-78.27,-527.17,-54.75,145.74,27.42,213.15,57.08,1001.91,1075.89,-391.18,-95.16,-354.23,-16.62,320.64,152.52,316.22,122.77
1048.16,1034.15,-489.13,-79.13,-532.9,-54.46,143.16,29.72,218.59,53.36,1002.15,1076.44,-387.75,-93.73,-357.1,-20.06,320.64,150.8,316.8,114.18
1046.45,1031.83,-488.55,-76.84,-525.45,-57.32,144.31,31.72,215.73,53.07,1001.73,1076.08,-395.48,-88.57,-357.1,-19.2,320.35,149.94,316.22,115.9
1046.14,1034.46,-491.99,-77.98,-528.03,-58.76,144.31,28.28,217.16,51.06,1001.91,1075.83,-392.04,-90.87,-358.24,-18.91,320.06,149.65,316.51,110.45
1045.35,1034.03,-489.99,-79.13,-526.88,-49.3,148.6,27.42,216.88,50.2,1001.61,1075.22,-391.18,-96.02,-357.1,-15.47,318.63,148.79,315.36,112.46
1049.13,1033.3,-496.58,-79.99,-527.17,-53.6,144.02,31.15,218.02,51.92,999.96,1074.98,-391.18,-92.87,-357.39,-18.91,320.06,150.51,315.36,114.18
1041.02,1034.4,-496.86,-80.56,-529.17,-56.18,144.59,29.43,214.87,51.06,1000.45,1075.71,-391.18,-93.16,-358.53,-20.06,318.92,147.93,316.22,110.45
1044.49,1032.14,-483.97,-79.42,-528.03,-56.18,142.01,30.29,219.45,53.64,1001.06,1076.69,-389.18,-96.6,-358.82,-21.49,319.49,148.5,315.65,113.03
1045.65,1034.7,-489.99,-77.41,-525.45,-57.04,138.29,31.72,226.04,53.07,1001.24,1075.22,-390.9,-93.73,-357.39,-19.49,319.78,149.65,316.8,110.16
1044.13,1032.08,-492.28,-76.55,-526.02,-52.17,141.73,29.14,214.01,51.35,1001.85,1076.57,-390.61,-96.31,-359.68,-17.77,323.21,151.94,317.37,113.03
1044.62,1032.5,-490.85,-79.99,-527.74,-61.62,142.59,32.01,218.31,51.06,1001.24,1077.11,-391.47,-99.46,-355.95,-23.21,320.64,152.8,315.65,111.88
1043.4,1032.2,-487.41,-79.99,-528.89,-55.61,143.16,33.44,218.02,53.93,1001.67,1074.67,-390.61,-98.03,-352.23,-19.77,320.35,148.79,315.65,111.31
1041.99,1031.83,-491.13,-85.15,-529.74,-55.03,145.17,29.43,218.02,52.21,1001.67,1075.71,-390.04,-94.59,-356.81,-18.34,318.92,155.38,313.07,107.59
1027.04,1032.75,-495.14,-82,-526.59,-56.18,141.73,29.14,213.72,51.35,1001.61,1075.71,-388.89,-98.32,-358.82,-18.34,319.78,151.66,314.5,111.02
1043.64,1032.2,-489.99,-76.55,-528.03,-53.03,150.9,28.86,208.28,40.75,1001.79,1075.65,-395.2,-96.02,-358.24,-24.07,319.49,149.65,310.2,110.74
1043.52,1032.38,-488.84,-81.14,-526.59,-53.6,142.3,29.43,216.88,51.06,1001.06,1075.83,-391.76,-96.02,-356.24,-17.77,322.35,150.22,313.64,111.31
1044.07,1030.31,-490.56,-82.28,-527.17,-53.03,144.88,27.14,215.16,51.92,1000.57,1076.26,-391.18,-96.02,-356.53,-24.64,320.06,151.08,311.06,113.6
1043.88,1031.83,-487.41,-83.43,-530.89,-56.46,144.88,27.71,216.02,57.08,1001.54,1076.32,-388.89,-101.47,-357.1,-27.8,321.49,151.37,316.51,119.62
1043.7,1031.53,-488.55,-80.56,-525.73,-56.46,145.17,32.87,217.45,51.06,1000.69,1075.71,-390.04,-99.75,-358.24,-19.49,320.64,152.23,316.22,109.88
1043.46,1031.59,-491.13,-80.28,-526.31,-55.89,147.17,27.71,215.16,51.06,1003.5,1075.53,-391.18,-102.04,-359.1,-21.2,319.78,151.94,316.8,112.17
1043.27,1031.16,-497.44,-81.71,-526.31,-57.9,141.73,29.72,216.88,51.92,1006.12,1074.73,-392.04,-98.89,-357.96,-18.05,318.34,150.22,316.51,109.59
1043.58,1030.67,-487.69,-82.28,-526.31,-61.05,147.17,28.57,224.04,50.78,1000.2,1075.89,-391.18,-101.18,-357.1,-19.49,319.2,150.51,317.37,110.16
1040.95,1030.12,-487.69,-77.12,-526.02,-62.77,142.01,31.15,210.28,52.5,1000.38,1074.61,-391.47,-100.32,-360.54,-16.05,321.49,148.5,317.08,111.31
1041.93,1030.61,-487.69,-79.13,-528.03,-50.16,148.32,28,215.44,50.2,1001.06,1074.98,-391.47,-98.32,-360.82,-20.63,319.78,151.08,317.94,111.31
1046.81,1030.25,-489.41,-79.42,-525.73,-57.32,143.45,29.14,214.3,51.92,999.22,1077.3,-392.33,-102.9,-356.24,-20.63,320.64,150.51,316.51,111.31
1037.78,1029.64,-489.99,-81.14,-527.17,-54.17,146.03,26.85,216.3,53.07,1000.45,1074.86,-391.18,-102.04,-357.1,-22.92,324.65,147.64,316.8,110.74
1042.91,1033.11,-489.13,-79.42,-526.31,-55.89,142.01,28.57,214.3,42.75,1001.3,1076.81,-389.75,-103.47,-355.67,-24.93,318.63,153.95,316.22,113.89
1042.42,1028.78,-487.69,-83.43,-525.16,-54.17,140.58,33.15,214.58,52.5,998.07,1075.47,-391.47,-100.03,-359.1,-22.92,319.78,156.53,316.22,112.74
1043.4,1028.54,-489.7,-81.14,-520.58,-55.89,142.01,27.71,215.16,51.35,998.55,1074.98,-390.32,-99.46,-358.24,-21.2,319.78,148.22,314.22,111.31
1043.09,1033.66,-489.99,-79.13,-526.59,-54.46,147.46,29.14,216.02,50.49,1002.28,1075.28,-391.18,-99.17,-357.1,-20.06,323.21,151.66,316.8,112.46
1041.32,1026.64,-488.55,-80.56,-525.73,-57.9,144.88,31.43,216.02,52.78,1000.38,1075.53,-392.33,-100.03,-357.96,-19.2,322.35,149.94,319.66,111.88
1042.42,1029.45,-488.55,-83.72,-526.88,-53.89,143.73,29.72,216.3,49.92,1000.57,1073.45,-389.18,-99.46,-355.95,-20.06,318.63,151.08,315.65,115.9
1039.86,1030.18,-487.69,-81.42,-524.87,-56.75,144.88,28.28,217.45,52.21,1000.38,1079.25,-389.75,-102.9,-354.81,-22.35,320.06,151.94,324.53,113.6
1042.97,1028.41,-491.99,-74.83,-528.6,-55.32,148.32,39.74,217.45,53.36,1000.2,1074.67,-391.18,-98.6,-358.24,-21.49,321.21,153.09,318.51,112.46
1038.02,1028.35,-484.26,-79.7,-525.45,-55.03,143.16,26.85,214.87,52.21,999.59,1074.61,-391.18,-104.62,-357.1,-21.2,320.92,148.5,316.8,111.02
1042.66,1028.66,-495.72,-73.97,-527.45,-55.03,143.73,26.28,218.02,53.36,999.59,1074.92,-389.75,-93.73,-358.53,-21.49,321.78,149.36,314.79,110.45
1041.87,1026.58,-490.27,-81.42,-521.15,-54.17,145.17,28.28,215.16,53.07,999.35,1074.8,-389.75,-98.6,-359.1,-19.49,320.35,149.65,315.08,107.59
1042.18,1029.51,-487.12,-77.98,-523.44,-57.04,147.17,27.42,213.15,52.5,999.96,1074.49,-389.75,-99.75,-358.82,-18.63,318.92,150.22,311.92,110.16
1041.75,1029.57,-489.99,-78.84,-525.73,-59.33,143.45,29.72,216.02,51.35,1000.32,1074.31,-391.18,-95.45,-353.37,-20.06,320.92,148.79,314.5,111.88
1042.3,1028.6,-489.41,-73.97,-524.87,-61.91,143.73,24.56,215.44,51.06,999.41,1074.06,-389.75,-90.58,-357.39,-18.91,319.49,150.8,315.36,111.88
1044.68,1028.6,-489.99,-71.11,-526.31,-57.32,144.88,28.57,216.59,50.78,999.47,1074.61,-388.89,-95.16,-356.24,-14.33,317.48,151.08,315.36,114.18
1034.42,1029.21,-487.69,-80.56,-525.73,-57.32,148.6,26.85,217.74,53.36,1001.61,1075.28,-388.6,-96.02,-354.23,-20.06,319.49,149.94,315.36,114.46
1041.99,1027.68,-494.57,-80.56,-524.01,-59.04,144.02,26.28,214.58,51.92,998.8,1074.25,-390.04,-97.74,-355.09,-22.64,318.92,148.5,315.08,110.16
1041.81,1029.88,-488.55,-82.57,-526.31,-55.32,151.76,29.72,215.73,59.95,1000.26,1074.61,-389.46,-96.6,-356.81,-17.19,321.49,151.94,315.65,113.6
1041.81,1023.47,-485.97,-83.72,-520.86,-57.32,142.87,28.28,223.75,57.08,998.07,1073.27,-389.46,-95.45,-356.81,-25.5,320.35,148.79,316.22,112.46
1041.38,1027.26,-487.98,-75.98,-520.86,-57.9,144.88,25.99,216.88,51.06,999.1,1073.39,-389.46,-97.74,-355.95,-19.49,318.34,149.65,315.36,113.6
1041.56,1028.23,-487.98,-88.3,-534.33,-56.75,142.01,28,218.02,50.2,998.19,1074.06,-388.89,-96.6,-356.81,-25.22,320.92,149.94,316.22,113.03
1041.5,1028.41,-497.15,-82.28,-525.45,-56.18,144.02,30.86,212.58,59.37,991.53,1073.51,-393.48,-97.74,-356.81,-24.36,317.48,150.51,315.65,113.6
1040.95,1027.56,-492.28,-77.12,-521.72,-59.9,145.17,29.72,215.44,49.06,999.35,1074.55,-392.62,-97.46,-355.95,-21.78,320.92,150.8,314.22,114.46
1042.05,1029.09,-487.41,-82.57,-522.29,-58.76,144.31,29.72,218.31,53.07,996.91,1072.72,-388.6,-94.88,-357.39,-19.49,316.91,153.95,317.66,113.6
1041.26,1027.99,-488.84,-81.14,-527.17,-56.18,144.31,27.14,216.02,51.06,995.32,1074.73,-389.75,-93.16,-357.1,-21.49,316.05,148.5,317.66,111.31
1041.99,1027.93,-486.55,-70.53,-524.59,-50.45,141.44,28.28,217.16,49.92,999.1,1073.09,-388.6,-96.6,-355.09,-21.49,319.49,151.94,317.37,111.88
1040.83,1026.83,-487.41,-82.28,-525.16,-57.9,146.03,29.14,215.73,55.07,999.04,1070.1,-387.75,-94.88,-356.24,-19.2,316.62,150.8,315.08,111.88
1034.48,1028.23,-487.69,-84,-522.58,-57.32,144.88,27.42,216.02,51.92,998.98,1069.36,-387.17,-93.73,-354.52,-18.91,316.05,151.94,313.07,115.32
1041.02,1027.68,-485.69,-84,-529.17,-54.17,144.31,30.29,214.87,52.5,999.65,1073.45,-387.46,-96.6,-349.36,-19.49,319.49,146.79,313.07,115.32
1037.11,1026.4,-486.26,-83.43,-525.73,-59.04,149.18,30,214.58,52.5,998.37,1073.51,-386.89,-92.58,-356.53,-17.77,321.21,145.93,314.5,111.6
1040.77,1028.35,-487.12,-82,-523.73,-62.2,142.01,28,215.16,51.92,998.74,1073.27,-391.18,-90.29,-356.81,-21.78,319.49,151.37,311.92,115.9
1038.88,1028.11,-485.11,-84.58,-525.73,-47.3,148.03,29.14,213.72,51.35,999.04,1072.96,-398.63,-97.17,-355.95,-14.04,318.92,149.08,316.8,114.75
1041.56,1023.65,-485.97,-84,-524.87,-57.32,139.15,26.28,214.87,52.21,998.8,1073.03,-387.17,-90.58,-356.53,-18.34,319.2,149.08,311.64,115.04
1042.54,1024.87,-485.4,-80.56,-524.59,-59.04,142.01,25.13,216.59,50.49,992.88,1073.82,-388.89,-94.88,-355.95,-19.77,321.21,150.22,315.08,113.03
1039.92,1026.34,-482.54,-83.14,-524.59,-56.75,139.15,24.84,216.88,52.5,999.16,1073.33,-389.18,-86.28,-358.24,-18.63,316.34,149.08,313.07,113.03
1038.39,1028.9,-487.98,-83.43,-524.01,-57.61,142.59,33.15,212.58,51.64,998.86,1072.96,-387.75,-96.6,-355.95,-20.63,320.06,148.79,313.93,115.61
1039,1029.88,-486.55,-80.56,-521.44,-59.62,141.73,25.7,218.02,52.5,998.92,1074,-387.75,-91.15,-354.81,-18.34,319.2,147.36,311.92,118.47
1039.79,1024.81,-495.14,-81.71,-524.59,-54.46,144.88,29.43,215.16,51.64,998.49,1068.94,-387.17,-88.86,-355.09,-20.06,317.48,143.92,312.5,109.59
1040.1,1025.97,-487.41,-76.27,-523.73,-58.47,140.58,30.29,218.31,52.78,998.13,1072.42,-387.17,-96.31,-355.95,-21.2,318.92,150.8,313.93,113.03
1039.73,1025.36,-480.53,-78.84,-523.73,-56.75,144.59,27.71,221.46,53.36,999.59,1072.54,-392.33,-93.16,-348.79,-20.63,317.2,149.94,311.35,111.31
1038.76,1025.61,-486.26,-77.98,-524.59,-55.32,139.72,28.86,213.44,53.93,997.94,1072.29,-389.46,-95.16,-353.37,-20.63,316.05,150.51,311.64,113.03
1039.98,1026.22,-484.83,-77.12,-522.58,-58.47,141.73,28,222.89,50.2,999.1,1072.84,-390.04,-92.01,-355.09,-20.92,319.2,148.5,309.35,113.89
1039.31,1025.12,-483.97,-78.56,-525.73,-56.18,143.45,29.72,218.02,50.49,999.16,1071.93,-388.6,-87.14,-356.24,-24.93,317.48,150.22,311.35,112.17
1039.25,1025.85,-486.55,-84.58,-525.73,-55.03,145.17,28,215.73,51.92,998,1071.93,-389.18,-94.3,-355.38,-16.33,316.91,151.08,312.21,112.17
1040.83,1025.73,-485.4,-83.43,-528.03,-54.46,143.73,29.14,213.72,59.66,1002.09,1072.84,-389.46,-93.73,-354.52,-21.49,317.2,150.51,312.78,118.47
1039.67,1026.1,-483.4,-81.42,-518.86,-54.75,142.59,30.86,216.02,50.49,1000.2,1072.48,-389.46,-92.58,-354.81,-24.64,320.35,150.8,313.36,113.6
1039,1025.97,-484.83,-81.71,-512.84,-56.75,141.44,28.28,217.16,41.32,997.76,1073.57,-387.17,-93.16,-355.95,-18.34,321.78,150.8,312.5,113.6
1039.25,1024.69,-482.25,-81.14,-523.44,-53.31,142.87,28.28,217.74,50.78,1001.3,1070.95,-388.6,-91.44,-355.95,-18.63,313.18,151.08,313.07,111.88
1038.39,1026.03,-485.4,-81.71,-524.01,-59.04,142.87,27.14,217.45,51.06,1002.4,1072.9,-387.17,-94.59,-356.24,-20.63,317.48,149.08,313.36,109.59
1042.91,1025.91,-484.83,-81.42,-518.28,-61.62,144.59,28.57,215.73,50.2,998.25,1071.44,-389.18,-95.16,-354.81,-24.64,316.62,145.35,310.2,113.6
1029.79,1026.16,-483.97,-82.28,-524.3,-53.6,141.44,30.29,217.45,50.49,996.42,1073.15,-387.17,-90.87,-356.24,-19.49,321.21,149.94,311.92,113.03
1042.91,1025.18,-483.68,-84,-523.44,-54.46,148.6,28.57,213.72,50.78,999.04,1071.8,-388.32,-85.99,-355.09,-21.2,316.62,148.5,310.49,111.88
1045.23,1026.58,-483.68,-83.14,-522.58,-58.47,149.75,28,214.3,51.92,998.86,1072.48,-390.61,-90.87,-355.67,-21.49,315.48,147.07,312.78,111.31
1040.83,1021.52,-484.83,-81.14,-522.87,-60.76,147.75,30.57,214.58,48.77,998.55,1069.24,-388.32,-89.72,-354.52,-18.63,315.76,147.64,312.78,111.88
1037.9,1014.74,-482.82,-83.72,-522.87,-53.6,140.01,29.72,214.3,52.21,998.25,1072.54,-387.75,-91.15,-355.67,-18.34,316.05,148.22,314.22,110.45
1035.71,1031.1,-485.11,-80.85,-520.58,-56.75,142.3,21.12,214.58,49.06,999.04,1072.35,-388.89,-96.31,-356.53,-17.48,317.48,155.38,313.93,108.16
1045.96,1026.22,-495.14,-82.57,-521.72,-55.03,144.31,17.39,215.73,51.35,998.37,1072.78,-387.75,-95.45,-353.95,-18.91,318.92,149.94,312.5,111.88
1034.18,1024.75,-483.11,-77.98,-521.15,-56.18,140.01,24.56,220.89,53.07,999.04,1072.11,-390.04,-89.72,-357.1,-17.77,317.77,148.5,307.91,105.58
1039.49,1025.12,-485.4,-75.41,-523.15,-53.89,140.58,32.87,223.18,53.07,999.1,1072.66,-389.75,-92.01,-353.95,-19.49,317.2,149.94,311.64,110.16
1038.51,1024.75,-480.24,-86.01,-523.44,-53.31,140.01,28,215.44,50.2,998.37,1072.9,-388.89,-92.58,-352.23,-18.34,318.92,148.79,318.8,110.74
1038.57,1022.37,-483.4,-84.58,-522.87,-54.75,140.01,28,213.15,52.5,998.74,1072.17,-389.18,-91.72,-356.24,-20.06,317.48,147.36,317.08,110.16
1038.39,1025.73,-483.97,-79.99,-522.58,-56.75,139.72,29.14,211.72,44.19,998,1072.42,-387.75,-93.73,-354.81,-17.77,316.62,148.79,312.21,112.74
1037.66,1022.43,-484.26,-80.28,-521.15,-56.75,140.29,29.72,214.58,54.5,998.25,1072.29,-388.03,-95.16,-355.95,-15.76,315.19,147.36,311.92,111.31
1038.33,1023.47,-485.4,-82.86,-516.28,-56.18,139.15,26.85,213.15,51.64,999.65,1072.05,-387.46,-94.59,-351.94,-17.48,317.48,150.8,311.64,111.88
1039.06,1023.78,-482.54,-82.57,-522.58,-57.04,143.73,32.29,216.02,50.49,998.19,1071.62,-389.46,-93.44,-357.39,-16.62,316.62,147.93,312.21,107.87
1039.12,1023.72,-483.97,-83.72,-520.58,-59.62,137.72,39.46,216.3,45.91,997.03,1072.54,-387.75,-94.02,-354.81,-16.91,320.06,148.79,313.07,110.16
1037.23,1025.49,-479.67,-81.14,-521.72,-52.74,141.44,30.86,216.88,52.21,996.48,1072.78,-387.75,-97.17,-357.96,-22.35,315.76,148.5,313.36,110.45
1040.16,1023.65,-485.97,-79.42,-519.43,-56.18,142.59,29.14,212.29,52.21,998,1073.45,-387.46,-97.17,-357.96,-14.9,312.61,149.08,313.36,109.59
1042.72,1024.33,-488.27,-79.42,-520.58,-55.03,143.45,29.14,212.86,50.78,996.97,1073.88,-386.89,-92.01,-355.09,-19.49,316.91,149.36,313.64,112.46
1038.33,1024.02,-484.26,-79.99,-522.87,-54.46,139.72,28,210.86,49.92,1000.57,1070.28,-388.32,-95.45,-354.52,-20.06,317.48,145.35,313.36,110.74
1037.84,1023.78,-484.83,-80.85,-519.43,-54.17,140.01,28.28,210.28,51.06,997.39,1072.48,-386.89,-90.29,-355.67,-19.49,320.35,153.95,311.92,111.88
1039,1023.17,-483.68,-76.55,-521.15,-56.18,142.59,27.14,213.72,53.36,998.98,1071.07,-386.31,-92.3,-355.09,-18.34,316.62,149.94,312.21,110.74
1037.29,1024.02,-481.68,-71.97,-520,-53.31,141.73,18.83,213.44,50.78,997.76,1070.22,-388.32,-90.87,-355.67,-15.47,316.62,151.37,310.78,110.74
1038.27,1024.81,-483.11,-82.28,-520.58,-56.18,139.72,30.86,215.73,53.64,998.74,1071.68,-387.17,-93.16,-353.95,-20.92,317.2,154.24,314.22,114.18
1023.62,1022.68,-484.26,-75.41,-521.72,-53.03,143.16,28,213.44,51.06,996.36,1073.45,-386.03,-94.59,-355.67,-20.06,318.63,147.36,319.95,113.03
1037.6,1024.14,-482.25,-83.14,-520,-54.75,141.44,26.85,213.44,56.51,998.25,1072.11,-386.31,-89.43,-355.09,-19.49,317.48,149.94,312.21,114.18
1038.02,1024.14,-481.68,-79.42,-519.14,-53.89,138.58,30.29,211.43,54.22,996.72,1072.11,-387.46,-89.15,-357.1,-19.49,318.63,149.94,316.22,111.31
1037.9,1023.29,-485.4,-77.7,-515.7,-57.61,140.87,24.84,214.3,51.35,997.09,1070.71,-387.75,-91.72,-355.09,-21.2,315.48,149.36,310.49,113.89
1036.87,1020.36,-480.24,-84.58,-528.03,-54.75,140.01,25.13,213.72,46.48,997.7,1072.78,-387.46,-90.87,-355.09,-19.77,314.9,151.37,312.5,111.88
1037.54,1023.47,-482.54,-80.56,-518.86,-54.75,139.72,28,214.58,60.23,998.37,1070.22,-387.17,-90.87,-354.23,-18.63,316.62,149.65,313.36,115.9
1038.88,1023.78,-486.83,-82.57,-520.58,-55.61,141.44,31.15,213.15,52.5,996.66,1070.22,-387.17,-95.16,-359.96,-20.06,317.2,148.5,313.64,111.6
1038.27,1023.29,-481.39,-77.98,-518.57,-55.03,140.87,30.29,215.16,52.21,997.88,1071.68,-387.17,-87.43,-353.95,-20.06,317.48,146.5,311.64,111.31
1038.27,1023.84,-479.67,-80.56,-520.86,-50.16,140.01,27.14,222.03,52.21,996.97,1072.23,-388.32,-89.72,-357.39,-20.06,315.19,148.22,310.49,113.03
1038.39,1023.29,-480.82,-79.42,-521.15,-43.57,141.73,28.86,209.71,50.2,996.36,1071.44,-387.75,-91.44,-355.95,-24.36,315.76,152.23,311.92,112.46
1041.08,1023.23,-482.25,-77.98,-520.58,-49.3,138,28,213.72,52.5,998.86,1070.89,-390.9,-91.44,-353.95,-17.77,318.34,150.8,313.07,113.6
